【INFO】2025-11-15 11:23:13,011 - config.py - 'API_TOKEN' 未设置，已随机生成新的【API_TOKEN】nCgsRdpxD0iLzrn_VJ9N2A
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: mediaservermsg
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: speedlimiter
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: customindexer
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: sitestatistic
【INFO】2025-11-15 11:51:26,840 - system.py - 插件恢复完成，共恢复 73 个项目
【INFO】2025-11-15 11:51:26,840 - system.py - 已删除插件备份目录: /config/plugins_backup
【INFO】2025-11-15 11:51:26,841 - monitor.py - 未找到任何目录监控配置
【ERROR】2025-11-15 11:51:44,939 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【ERROR】2025-11-15 11:51:48,916 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【ERROR】2025-11-15 11:52:08,949 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【ERROR】2025-11-15 11:52:29,012 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【INFO】2025-11-15 11:52:30,860 - douban - 开始发现豆瓣 电影 ...
【INFO】2025-11-15 11:52:31,926 - douban - 开始发现豆瓣 电视剧 ...
【INFO】2025-11-15 11:52:38,647 - douban - 开始发现豆瓣 电影 ...
【INFO】2025-11-15 11:52:40,198 - douban - 开始发现豆瓣 电视剧 ...
【INFO】2025-11-15 11:52:46,252 - douban - 开始发现豆瓣 电影 ...
【INFO】2025-11-15 11:52:47,595 - douban - 开始发现豆瓣 电视剧 ...
【INFO】2025-11-15 11:52:51,424 - douban - 开始发现豆瓣 电影 ...
【INFO】2025-11-15 11:52:52,717 - douban - 开始发现豆瓣 电视剧 ...
【INFO】2025-11-15 11:52:56,117 - douban - 开始发现豆瓣 电影 ...
【INFO】2025-11-15 11:52:57,114 - douban - 开始发现豆瓣 电视剧 ...
【INFO】2025-11-15 11:53:23,973 - subscribe.py - 开始预缓存订阅日历 ...
【INFO】2025-11-15 11:53:23,975 - subscribe.py - 订阅日历预缓存完成
【INFO】2025-11-15 11:56:23,904 - site.py - 开始同步CookieCloud站点 ...
【ERROR】2025-11-15 11:56:23,913 - site.py - CookieCloud同步失败：CookieCloud参数不正确
【INFO】2025-11-15 12:01:23,918 - scheduler.py - 用户未认证，正在尝试认证...
【ERROR】2025-11-15 12:01:23,920 - scheduler.py - 用户认证失败，站点认证参数未设置，无法自动进行用户认证！，共失败 1 次
【INFO】2025-11-15 12:11:23,905 - scheduler.py - 用户未认证，正在尝试认证...
【ERROR】2025-11-15 12:11:23,912 - scheduler.py - 用户认证失败，站点认证参数未设置，无法自动进行用户认证！，共失败 2 次
【INFO】2025-11-15 12:21:23,902 - scheduler.py - 用户未认证，正在尝试认证...
【ERROR】2025-11-15 12:21:23,915 - scheduler.py - 用户认证失败，站点认证参数未设置，无法自动进行用户认证！，共失败 3 次
【INFO】2025-11-15 12:21:24,024 - scheduler.py - 主动内存回收完成，回收对象数: 159，释放内存: -1.91 MB
【ERROR】2025-11-15 12:21:24,162 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/justzerock/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/KoWming/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/thsrite/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/InfinityPacer/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/honue/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/DDS-Derek/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/honue/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/thsrite/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/justzerock/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/DDS-Derek/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/jxxghp/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/madrays/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/jxxghp/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取插件库失败：https://github.com/madrays/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/InfinityPacer/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:24,163 - plugin.py - 获取v2插件库失败：https://github.com/Aqr-K/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:24,163 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,166 - plugin.py - 获取插件库失败：https://github.com/HankunYu/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,167 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,167 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,167 - plugin.py - 获取v2插件库失败：https://github.com/gxterry/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,167 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,167 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,168 - plugin.py - 获取插件库失败：https://github.com/DzAvril/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,168 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,168 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,168 - plugin.py - 获取插件库失败：https://github.com/gxterry/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,168 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,168 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,169 - plugin.py - 获取v2插件库失败：https://github.com/hotlcc/MoviePilot-Plugins-Third，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,169 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,169 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,169 - plugin.py - 获取插件库失败：https://github.com/baozaodetudou/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,169 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,169 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,170 - plugin.py - 获取插件库失败：https://github.com/wikrin/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,170 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,170 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,170 - plugin.py - 获取v2插件库失败：https://github.com/HankunYu/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,170 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,170 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,170 - plugin.py - 获取v2插件库失败：https://github.com/KoWming/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,170 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,171 - plugin.py - 获取插件库失败：https://github.com/hotlcc/MoviePilot-Plugins-Third，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,171 - plugin.py - 获取插件库失败：https://github.com/Aqr-K/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,171 - plugin.py - 获取v2插件库失败：https://github.com/DzAvril/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,171 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,171 - plugin.py - 获取v2插件库失败：https://github.com/wikrin/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 12:21:27,172 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.v2.json，错误：All connection attempts failed
【ERROR】2025-11-15 12:21:27,172 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 12:21:27,172 - plugin.py - 获取v2插件库失败：https://github.com/baozaodetudou/MoviePilot-Plugins，请检查 GitHub 网络连接
【INFO】2025-11-15 12:21:27,172 - plugin.py - 共获取到 0 个线上插件
【ERROR】2025-11-15 12:21:45,002 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【INFO】2025-11-15 12:31:23,901 - scheduler.py - 用户未认证，正在尝试认证...
【ERROR】2025-11-15 12:31:23,905 - scheduler.py - 用户认证失败，站点认证参数未设置，无法自动进行用户认证！，共失败 4 次
【ERROR】2025-11-15 12:33:49,655 - tmdbapi.py - 无法连接TheMovieDb，请检查网络连接！
【INFO】2025-11-15 12:37:02,578 - system.py - 已备份插件目录: apprisemsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: autoclean
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: autosignin
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: autosubv2
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: bangumicoll
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: barkmsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: brushflow
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: bugreporter
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: categoryeditor
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: chatgpt
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: chinesesubfinder
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: clashruleprovider
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: cleaninvalidplugin
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: cleaninvalidseed
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: cloudflarespeedtest
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: contractcheck
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: crossseed
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: customhosts
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: customindexer
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: customsites
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: dailyword
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: dingdingmsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: doubanrank
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: doubansync
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: downloadingmsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: downloadsitetag
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: dynamicwechat
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: episodegroupmeta
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: feishumsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: ffmpegthumb
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: gotifymsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: historytov2
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: imdbsource
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: invitessignin
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: ipdetect
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: iyuuauth
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: iyuuautoseed
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: iyuumsg
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: lexiannot
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: libraryscraper
【INFO】2025-11-15 12:37:02,580 - system.py - 已备份插件目录: linkmonitor
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: mediaservermsg
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: mediaserverrefresh
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: meowmsg
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: moviepilotupdatenotify
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: mpserverstatus
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: multiclass
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: neodbsync
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: ntfymsg
【INFO】2025-11-15 12:37:02,581 - system.py - 已备份插件目录: personmeta
